Rvals*1e9,0a1,0a1,0a1,0a1,0a1,0a1,0a1
7.655412666294945291e-08,-7.128225333394392692e+03,-7.125216511597613135e+03,-7.124807722550028302e+03,-5.522966771572927591e+00,-2.126505971863887900e+00,-1.959911795407914159e+00,-1.943136898027306714e+00
7.659595257554867466e-08,-7.128225355137219594e+03,-7.125216532714270215e+03,-7.124807745174331103e+03,-5.523010342245376236e+00,-2.126514006687679093e+00,-1.959938408132741561e+00,-1.943189649482246040e+00
7.663777848814790964e-08,-7.128225376832748225e+03,-7.125216553786018267e+03,-7.124807767747975959e+03,-5.523053817986554037e+00,-2.126522028218940097e+00,-1.959964958569893501e+00,-1.943242285682388992e+00
7.667960440074714463e-08,-7.128225398481106822e+03,-7.125216574812971885e+03,-7.124807790271104750e+03,-5.523097199071137275e+00,-2.126530036479101771e+00,-1.959991446902353607e+00,-1.943294806941259889e+00
7.672143031334636638e-08,-7.128225420082419078e+03,-7.125216595795240210e+03,-7.124807812743851173e+03,-5.523140485744873374e+00,-2.126538031491570724e+00,-1.960017873318541159e+00,-1.943347213574850851e+00
7.676325622594560136e-08,-7.128225441636817777e+03,-7.125216616732951479e+03,-7.124807835166369841e+03,-5.523183678263420049e+00,-2.126546013276906510e+00,-1.960044237995184790e+00,-1.943399505891922008e+00
7.680508213854482311e-08,-7.128225463144422065e+03,-7.125216637626219381e+03,-7.124807857538797180e+03,-5.523226776889551104e+00,-2.126553981856326381e+00,-1.960070541123857035e+00,-1.943451684207444963e+00
7.684690805114405810e-08,-7.128225484605372003e+03,-7.125216658475159420e+03,-7.124807879861276888e+03,-5.523269781874511786e+00,-2.126561937253216961e+00,-1.960096782877065902e+00,-1.943503748829358280e+00
7.688873396374327985e-08,-7.128225506019777640e+03,-7.125216679279885284e+03,-7.124807902133943571e+03,-5.523312693471217116e+00,-2.126569879486938319e+00,-1.960122963441412791e+00,-1.943555700070053627e+00
7.693055987634251484e-08,-7.128225527387774491e+03,-7.125216700040519754e+03,-7.124807924356942749e+03,-5.523355511937343643e+00,-2.126577808580428997e+00,-1.960149082995604308e+00,-1.943607538234878085e+00
7.697238578894174982e-08,-7.128225548709489885e+03,-7.125216720757175608e+03,-7.124807946530409936e+03,-5.523398237517112008e+00,-2.126585724552426448e+00,-1.960175141723387693e+00,-1.943659263634175849e+00
7.701421170154097157e-08,-7.128225569985044785e+03,-7.125216741429960166e+03,-7.124807968654490651e+03,-5.523440870470386344e+00,-2.126593627428788658e+00,-1.960201139800224368e+00,-1.943710876574679336e+00
7.705603761414020656e-08,-7.128225591214563792e+03,-7.125216762058997119e+03,-7.124807990729315861e+03,-5.523483411045120306e+00,-2.126601517227988403e+00,-1.960227077406377028e+00,-1.943762377359560700e+00
7.709786352673942831e-08,-7.128225612398173325e+03,-7.125216782644399245e+03,-7.124808012755027448e+03,-5.523525859487662615e+00,-2.126609393970628314e+00,-1.960252954715783869e+00,-1.943813766295198420e+00
7.713968943933866330e-08,-7.128225633535998895e+03,-7.125216803186274774e+03,-7.124808034731762746e+03,-5.523568216048821533e+00,-2.126617257680475159e+00,-1.960278771907890238e+00,-1.943865043682694083e+00
7.718151535193789828e-08,-7.128225654628156917e+03,-7.125216823684749215e+03,-7.124808056659659997e+03,-5.523610480984243232e+00,-2.126625108379903040e+00,-1.960304529162614884e+00,-1.943916209828070896e+00
7.722334126453712003e-08,-7.128225675674778358e+03,-7.125216844139923523e+03,-7.124808078538853806e+03,-5.523652654530847528e+00,-2.126632946086434828e+00,-1.960330226652737817e+00,-1.943967265030094538e+00
7.726516717713635502e-08,-7.128225696675979634e+03,-7.125216864551917752e+03,-7.124808100369486056e+03,-5.523694736942077910e+00,-2.126640770822490367e+00,-1.960355864555427985e+00,-1.944018209593044944e+00
7.730699308973557677e-08,-7.128225717631885345e+03,-7.125216884920844677e+03,-7.124808122151685893e+03,-5.523736728459310186e+00,-2.126648582609879767e+00,-1.960381443043113681e+00,-1.944069043813506203e+00
7.734881900233481175e-08,-7.128225738542618274e+03,-7.125216905246813440e+03,-7.124808143885592472e+03,-5.523778629333776280e+00,-2.126656381474026247e+00,-1.960406962291905142e+00,-1.944119767990500458e+00
7.739064491493404674e-08,-7.128225759408299382e+03,-7.125216925529940454e+03,-7.124808165571336758e+03,-5.523820439800111615e+00,-2.126664167430448060e+00,-1.960432422479303272e+00,-1.944170382420768117e+00
7.743247082753326849e-08,-7.128225780229051452e+03,-7.125216945770323946e+03,-7.124808187209059724e+03,-5.523862160114465070e+00,-2.126671940502839586e+00,-1.960457823769151453e+00,-1.944220887403727449e+00
7.747429674013250348e-08,-7.128225801004989989e+03,-7.125216965968091245e+03,-7.124808208798892338e+03,-5.523903790510872547e+00,-2.126679700711273657e+00,-1.960483166342967376e+00,-1.944271283232847702e+00
7.751612265273172523e-08,-7.128225821736245052e+03,-7.125216986123355127e+03,-7.124808230340966475e+03,-5.523945331230426525e+00,-2.126687448080548215e+00,-1.960508450366955646e+00,-1.944321570204639471e+00
7.755794856533096021e-08,-7.128225842422929418e+03,-7.125217006236205634e+03,-7.124808251835414922e+03,-5.523986782517704697e+00,-2.126695182627461822e+00,-1.960533676012809146e+00,-1.944371748611240402e+00
7.759977447793019520e-08,-7.128225863065159501e+03,-7.125217026306781918e+03,-7.124808273282377741e+03,-5.524028144615092728e+00,-2.126702904375936676e+00,-1.960558843450740385e+00,-1.944421818745995401e+00
7.764160039052941695e-08,-7.128225883663061722e+03,-7.125217046335163104e+03,-7.124808294681976804e+03,-5.524069417757146994e+00,-2.126710613345127676e+00,-1.960583952853347967e+00,-1.944471780902174540e+00
7.768342630312865194e-08,-7.128225904216752497e+03,-7.125217066321485618e+03,-7.124808316034353084e+03,-5.524110602187991326e+00,-2.126718309558782494e+00,-1.960609004389042287e+00,-1.944521635371993629e+00
7.772525221572787369e-08,-7.128225924726352787e+03,-7.125217086265841317e+03,-7.124808337339632999e+03,-5.524151698140919109e+00,-2.126725993035537776e+00,-1.960633998220980168e+00,-1.944571382440190233e+00
7.776707812832710867e-08,-7.128225945191974461e+03,-7.125217106168340251e+03,-7.124808358597939332e+03,-5.524192705855866414e+00,-2.126733663797558016e+00,-1.960658934529330821e+00,-1.944621022401007870e+00
7.780890404092634366e-08,-7.128225965613733933e+03,-7.125217126029098836e+03,-7.124808379809421240e+03,-5.524233625573457651e+00,-2.126741321869073609e+00,-1.960683813471975512e+00,-1.944670555540060963e+00
7.785072995352556541e-08,-7.128225985991756716e+03,-7.125217145848221662e+03,-7.124808400974194228e+03,-5.524274457518449921e+00,-2.126748967266800072e+00,-1.960708635221946716e+00,-1.944719982148028103e+00
7.789255586612480039e-08,-7.128226006326154675e+03,-7.125217165625812413e+03,-7.124808422092392902e+03,-5.524315201934918207e+00,-2.126756600012100762e+00,-1.960733399938575428e+00,-1.944769302503543296e+00
7.793438177872402214e-08,-7.128226026617047864e+03,-7.125217185361989323e+03,-7.124808443164149139e+03,-5.524355859050853468e+00,-2.126764220127213445e+00,-1.960758107792785587e+00,-1.944818516901629657e+00
7.797620769132325713e-08,-7.128226046864550881e+03,-7.125217205056848798e+03,-7.124808464189587539e+03,-5.524396429110055351e+00,-2.126771827634494016e+00,-1.960782758945620596e+00,-1.944867625618080353e+00
7.801803360392247888e-08,-7.128226067068775592e+03,-7.125217224710501796e+03,-7.124808485168835432e+03,-5.524436912336572192e+00,-2.126779422554746724e+00,-1.960807353566931255e+00,-1.944916628943964554e+00
7.805985951652171387e-08,-7.128226087229843870e+03,-7.125217244323058367e+03,-7.124808506102021965e+03,-5.524477308961383670e+00,-2.126787004906343981e+00,-1.960831891820816075e+00,-1.944965527157440643e+00
7.810168542912094885e-08,-7.128226107347863945e+03,-7.125217263894625830e+03,-7.124808526989281745e+03,-5.524517619220323361e+00,-2.126794574711959207e+00,-1.960856373864817925e+00,-1.945014320542133968e+00
7.814351134172017060e-08,-7.128226127422956779e+03,-7.125217283425298774e+03,-7.124808547830728457e+03,-5.524557843343270491e+00,-2.126802131992487688e+00,-1.960880799869665125e+00,-1.945063009378038110e+00
7.818533725431940559e-08,-7.128226147455234241e+03,-7.125217302915188156e+03,-7.124808568626496708e+03,-5.524597981564168592e+00,-2.126809676770609947e+00,-1.960905169990204033e+00,-1.945111593943759321e+00
7.822716316691862734e-08,-7.128226167444810017e+03,-7.125217322364405845e+03,-7.124808589376713826e+03,-5.524638034101418071e+00,-2.126817209064131742e+00,-1.960929484390834254e+00,-1.945160074521844251e+00
7.826898907951786233e-08,-7.128226187391793246e+03,-7.125217341773052794e+03,-7.124808610081503502e+03,-5.524678001191611010e+00,-2.126824728895620797e+00,-1.960953743235728908e+00,-1.945208451388237503e+00
7.831081499211709731e-08,-7.128226207296306711e+03,-7.125217361141229958e+03,-7.124808630740988519e+03,-5.524717883059226509e+00,-2.126832236285709055e+00,-1.960977946681998318e+00,-1.945256724820050742e+00
7.835264090471631906e-08,-7.128226227158453185e+03,-7.125217380469043746e+03,-7.124808651355300753e+03,-5.524757679930853982e+00,-2.126839731255870003e+00,-1.961002094891529657e+00,-1.945304895094060793e+00
7.839446681731555405e-08,-7.128226246978355448e+03,-7.125217399756607847e+03,-7.124808671924562077e+03,-5.524797392036729704e+00,-2.126847213825517002e+00,-1.961026188022663597e+00,-1.945352962485675352e+00
7.843629272991477580e-08,-7.128226266756114455e+03,-7.125217419004005933e+03,-7.124808692448882539e+03,-5.524837019594871279e+00,-2.126854684018588237e+00,-1.961050226235004690e+00,-1.945400927269989477e+00
7.847811864251401078e-08,-7.128226286491856627e+03,-7.125217438211354420e+03,-7.124808712928405839e+03,-5.524876562840117522e+00,-2.126862141850882182e+00,-1.961074209685813141e+00,-1.945448789719038452e+00
7.851994455511324577e-08,-7.128226306185679277e+03,-7.125217457378756080e+03,-7.124808733363245665e+03,-5.524916021990046389e+00,-2.126869587346863266e+00,-1.961098138537572311e+00,-1.945496550109266920e+00
7.856177046771246752e-08,-7.128226325837698823e+03,-7.125217476506314597e+03,-7.124808753753529345e+03,-5.524955397266541723e+00,-2.126877020527419671e+00,-1.961122012941173054e+00,-1.945544208708735123e+00
7.860359638031170251e-08,-7.128226345448028042e+03,-7.125217495594130924e+03,-7.124808774099377843e+03,-5.524994688895703554e+00,-2.126884441411793336e+00,-1.961145833056781473e+00,-1.945591765791015337e+00
7.864542229291092426e-08,-7.128226365016776072e+03,-7.125217514642304195e+03,-7.124808794400908482e+03,-5.525033897091621071e+00,-2.126891850019944741e+00,-1.961169599043231404e+00,-1.945639221624888338e+00
7.868724820551015924e-08,-7.128226384544048415e+03,-7.125217533650931728e+03,-7.124808814658243136e+03,-5.525073022092470865e+00,-2.126899246377101704e+00,-1.961193311046851351e+00,-1.945686576481104435e+00
7.872907411810939423e-08,-7.128226404029960577e+03,-7.125217552620131755e+03,-7.124808834871514591e+03,-5.525112064107815968e+00,-2.126906630497748196e+00,-1.961216969234260699e+00,-1.945733830625839600e+00
7.877090003070861598e-08,-7.128226423474618969e+03,-7.125217571549989771e+03,-7.124808855040831077e+03,-5.525151023351380530e+00,-2.126914002406839810e+00,-1.961240573753450622e+00,-1.945780984329799290e+00
7.881272594330785097e-08,-7.128226442878135458e+03,-7.125217590440607637e+03,-7.124808875166313555e+03,-5.525189900051042713e+00,-2.126921362123786796e+00,-1.961264124761717742e+00,-1.945828037858126969e+00
7.885455185590707272e-08,-7.128226462240614637e+03,-7.125217609292096313e+03,-7.124808895248088447e+03,-5.525228694425182496e+00,-2.126928709669135831e+00,-1.961287622409905840e+00,-1.945874991477414051e+00
7.889637776850630770e-08,-7.128226481562169283e+03,-7.125217628104544019e+03,-7.124808915286269439e+03,-5.525267406685808069e+00,-2.126936045063090308e+00,-1.961311066853349772e+00,-1.945921845452749821e+00
7.893820368110554269e-08,-7.128226500842904898e+03,-7.125217646878063533e+03,-7.124808935280982041e+03,-5.525306037054915187e+00,-2.126943368327161465e+00,-1.961334458239925915e+00,-1.945968600045572927e+00
7.898002959370476444e-08,-7.128226520082931529e+03,-7.125217665612749443e+03,-7.124808955232343578e+03,-5.525344585746513104e+00,-2.126950679481241835e+00,-1.961357796727162039e+00,-1.946015255523651399e+00
7.902185550630399942e-08,-7.128226539282347403e+03,-7.125217684308696334e+03,-7.124808975140471375e+03,-5.525383052978412479e+00,-2.126957978546323957e+00,-1.961381082466430836e+00,-1.946061812148053960e+00
7.906368141890322117e-08,-7.128226558441270754e+03,-7.125217702966001525e+03,-7.124808995005483666e+03,-5.525421438962723641e+00,-2.126965265541437944e+00,-1.961404315601603221e+00,-1.946108270179231825e+00
7.910550733150245616e-08,-7.128226577559802536e+03,-7.125217721584777792e+03,-7.124809014827493229e+03,-5.525459743916801614e+00,-2.126972540490103647e+00,-1.961427496290952810e+00,-1.946154629879320197e+00
7.914733324410169115e-08,-7.128226596638051888e+03,-7.125217740165104260e+03,-7.124809034606622845e+03,-5.525497968052996534e+00,-2.126979803408579173e+00,-1.961450624678730215e+00,-1.946200891508480524e+00
7.918915915670091290e-08,-7.128226615676120673e+03,-7.125217758707095527e+03,-7.124809054342991658e+03,-5.525536111581798693e+00,-2.126987054321059389e+00,-1.961473700917254925e+00,-1.946247055325574182e+00
7.923098506930014788e-08,-7.128226634674114393e+03,-7.125217777210839813e+03,-7.124809074036705169e+03,-5.525574174720033760e+00,-2.126994293247974177e+00,-1.961496725157906518e+00,-1.946293121588458241e+00
7.927281098189936963e-08,-7.128226653632147645e+03,-7.125217795676441710e+03,-7.124809093687889799e+03,-5.525612157673586822e+00,-2.127001520205758389e+00,-1.961519697545295093e+00,-1.946339090557241303e+00
7.931463689449860462e-08,-7.128226672550314106e+03,-7.125217814103993078e+03,-7.124809113296661963e+03,-5.525650060657751439e+00,-2.127008735218248958e+00,-1.961542618224555667e+00,-1.946384962484767556e+00
7.935646280709783960e-08,-7.128226691428721097e+03,-7.125217832493590322e+03,-7.124809132863128070e+03,-5.525687883880650908e+00,-2.127015938306171527e+00,-1.961565487349056003e+00,-1.946430737629974317e+00
7.939828871969706136e-08,-7.128226710267475028e+03,-7.125217850845338035e+03,-7.124809152387415452e+03,-5.525725627552730224e+00,-2.127023129487159991e+00,-1.961588305061275683e+00,-1.946476416248286601e+00
7.944011463229629634e-08,-7.128226729066683220e+03,-7.125217869159317161e+03,-7.124809171869625061e+03,-5.525763291887838768e+00,-2.127030308782691836e+00,-1.961611071507954218e+00,-1.946521998592170011e+00
7.948194054489551809e-08,-7.128226747826440260e+03,-7.125217887435645935e+03,-7.124809191309882408e+03,-5.525800877082542861e+00,-2.127037476214738820e+00,-1.961633786841220584e+00,-1.946567484916414958e+00
7.952376645749475308e-08,-7.128226766546859835e+03,-7.125217905674401663e+03,-7.124809210708292994e+03,-5.525838383353931960e+00,-2.127044631800321106e+00,-1.961656451193908302e+00,-1.946612875473648474e+00
7.956559237009397483e-08,-7.128226785228040171e+03,-7.125217923875688030e+03,-7.124809230064974145e+03,-5.525875810903245977e+00,-2.127051775562290192e+00,-1.961679064721611798e+00,-1.946658170514853126e+00
7.960741828269320981e-08,-7.128226803870080403e+03,-7.125217942039595073e+03,-7.124809249380041365e+03,-5.525913159945014641e+00,-2.127058907522150211e+00,-1.961701627565250128e+00,-1.946703370292553803e+00
7.964924419529244480e-08,-7.128226822473083303e+03,-7.125217960166219200e+03,-7.124809268653601976e+03,-5.525950430678024716e+00,-2.127066027695765804e+00,-1.961724139870475669e+00,-1.946748475055710914e+00
7.969107010789166655e-08,-7.128226841037156191e+03,-7.125217978255662274e+03,-7.124809287885773301e+03,-5.525987623306587437e+00,-2.127073136105843698e+00,-1.961746601774055021e+00,-1.946793485057173978e+00
7.973289602049090154e-08,-7.128226859562401842e+03,-7.125217996308014335e+03,-7.124809307076665391e+03,-5.526024738037639494e+00,-2.127080232773782331e+00,-1.961769013425690655e+00,-1.946838400543031922e+00
7.977472193309012329e-08,-7.128226878048912113e+03,-7.125218014323362695e+03,-7.124809326226390112e+03,-5.526061775070559179e+00,-2.127087317714854819e+00,-1.961791374967100321e+00,-1.946883221760387084e+00
7.981654784568935827e-08,-7.128226896496794325e+03,-7.125218032301806488e+03,-7.124809345335050239e+03,-5.526098734622472364e+00,-2.127094390955278858e+00,-1.961813686533585122e+00,-1.946927948958709909e+00
7.985837375828859326e-08,-7.128226914906153979e+03,-7.125218050243443940e+03,-7.124809364402773099e+03,-5.526135616879274792e+00,-2.127101452510965274e+00,-1.961835948273043417e+00,-1.946972582383692085e+00
7.990019967088781501e-08,-7.128226933277079297e+03,-7.125218068148366001e+03,-7.124809383429658737e+03,-5.526172422051370603e+00,-2.127108502404378765e+00,-1.961858160322068168e+00,-1.947017122279825152e+00
7.994202558348705000e-08,-7.128226951609678508e+03,-7.125218086016656343e+03,-7.124809402415819022e+03,-5.526209150339320253e+00,-2.127115540654583192e+00,-1.961880322826410561e+00,-1.947061568895488648e+00
7.998385149608627175e-08,-7.128226969904056205e+03,-7.125218103848416831e+03,-7.124809421361362183e+03,-5.526245801938716617e+00,-2.127122567279891463e+00,-1.961902435924026245e+00,-1.947105922470935058e+00
